uniqID,strain,cmpd,dose,time,cmp_cond,cmp1,cmp2,comparison,FC1,FC2,FCdiff,P1,P2,Pdiff,Q1,Q2,Qdiff,signf1,signf2,effect1,effect2,thrsh,signf,effect
g0001,WT,,1.25,0,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.00417118764777058,-0.05990519420418128,0.0557340065564107,0.011895945989442902,0.18950707853232068,-0.17761113254287778,0.005574849507535714,0.010528089885688827,-0.004953240378153113,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0206,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.04021667970522369,-0.07322450379511292,0.033007824089889226,0.12412737453208998,0.6837395127122676,-0.5596121381801776,0.022029248059429383,0.1475148588870843,-0.12548561082765491,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0207,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.3162847529416686,0.5902569720066522,-0.9065417249483207,1.1756636231825226,1.192611657262151,-0.016948034079628416,0.5505168115490519,0.4656129293258886,0.08490388222316325,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0208,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.012635525509965717,-0.18101371606022099,0.16837819055025527,0.09460640879834316,1.562756038896059,-1.468149630097716,0.019302103080949106,0.7372709097167853,-0.7179688066358362,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0209,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.14530621951777256,0.059646567371702375,-0.20495278688947494,0.9782269792898712,0.21217056385749075,0.7660564154323805,0.41356091503778186,0.04332727280090471,0.37023364223687716,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0210,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.061990571258856875,-0.07241456114867884,0.01042398988982196,0.9038371190255191,0.4614398996124345,0.44239721941308463,0.3813042727946042,0.09142528985370534,0.28987898294089887,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0211,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.04267605286695986,0.09856586127793676,-0.055889808410976904,0.10613446523256463,0.24441623209410931,-0.1382817668615447,0.02073924318073094,0.05723175072255143,-0.03649250754182049,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0212,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.11776404664778006,0.16633943399919104,-0.04857538735141098,0.4401403141557804,0.6250956485398004,-0.18495533438401995,0.12832728088358425,0.12121412852911669,0.007113152354467564,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0213,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.03462581301540446,0.08262644113294915,-0.11725225414835361,0.10635539263433495,0.615179939896509,-0.5088245472621741,0.02073924318073094,0.12121412852911669,-0.10047488534838575,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0214,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.26624534267370414,0.19761612742099466,0.06862921525270949,0.7198692037328429,0.5393212541970196,0.18054794953582332,0.2950822258819901,0.11507135122467878,0.18001087465731136,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0215,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.07456159679673124,-0.0032698091020515463,0.07783140589878279,0.2810136479503132,0.016473868633974428,0.26453977931633876,0.06766570671760647,0.004950714438488832,0.06271499227911763,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0216,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.5683565662345913,-0.7188780506500585,0.1505214844154672,1.666874291290101,1.9064597944138575,-0.2395855031237566,0.9083882010218989,1.0055230646030997,-0.09713486358120083,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0217,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-1.2139321747938414,0.05493251035568569,-1.268864685149527,2.000763886019852,0.13486574019320646,1.8658981458266453,1.1350678261037814,0.015947647391873532,1.1191201787119078,true,false,down,none,"marginal gaussian (robust), per-axis q < 0.01",true,"down, —"
g0218,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.002534043502540939,-0.007111368878452318,0.009645412380993257,0.007893023399362752,0.009860933593512802,-0.00196791019415005,0.0014597334623157078,0.004950714438488832,-0.0034909809761731244,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0219,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.11066697105811762,0.18291817013249378,-0.07225119907437616,0.26580288841536365,0.7430572091138757,-0.4772543206985121,0.06766570671760647,0.17894931129219965,-0.11128360457459319,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0220,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.18608093716267327,-0.21892254045360815,0.032841603290934884,0.688525563447631,1.052048214611717,-0.3635226511640859,0.2699875348737797,0.34601104143286404,-0.07602350655908435,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0221,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.0872893674500066,0.10753720033994085,-0.02024783288993426,0.32772775418162514,0.4492322318917654,-0.12150447771014028,0.0832079760405898,0.09142528985370534,-0.008217313813115537,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0222,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.10112586907600729,0.07329960277347247,0.02782626630253482,1.295140457918844,0.2461281159501542,1.0490123419686896,0.6281014849571961,0.05723175072255143,0.5708697342346447,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0223,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.10713423801034416,-0.03838567530999448,0.14551991332033865,0.4298188907133601,0.14090407491856122,0.2889148157947989,0.12126836962137758,0.015947647391873532,0.10532072222950405,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0224,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.22408354983727818,-0.17675128947252006,-0.04733226036475813,0.7969322599040959,0.6716970468814634,0.12523521302263252,0.33177903570237366,0.1475148588870843,0.18426417681528937,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0225,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-1.1451950025215307,0.0787726681689982,-1.223967670690529,4.0263991041969165,0.23584599702831524,3.790553107168601,2.0637930312727892,0.05433905997454279,2.0094539712982464,true,false,down,none,"marginal gaussian (robust), per-axis q < 0.01",true,"down, —"
g0226,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.020510822740202883,-0.4379249897951816,0.4174141670549787,0.08829994546472743,2.3219454941372617,-2.233645548672534,0.01851002821273268,1.1710710234345618,-1.1525609952218292,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0227,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.08101445944308416,0.42581380932880997,-0.3447993498857258,0.19766378234928692,1.7217086746485086,-1.5240448922992218,0.04963822543547851,0.8518305170608516,-0.8021922916253731,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0228,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.029802640080878184,-0.03539792170386846,0.06520056178474665,0.04372711633901939,0.04950603342829815,-0.0057789170892787595,0.0014597334623157078,0.004950714438488832,-0.0034909809761731244,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0229,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.8470240773255409,0.0033910647346928613,0.843633012590848,1.6134278038906253,0.010581567678688137,1.6028462362119371,0.8616750962813915,0.004950714438488832,0.8567243818429027,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0230,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.1428297093306723,0.04946134365063415,0.09336836568003815,0.23266034200138574,0.12717177517742284,0.1054885668239629,0.06069123100896213,0.012321080487007014,0.04837015052195511,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0231,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.12821924921871908,-0.06215013601007069,-0.06606911320864839,0.21994262769040926,0.24552430295790015,-0.02558167526749089,0.05923707135231611,0.05723175072255143,0.002005320629764676,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0232,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.19837266797498643,0.08949714654911389,0.10887552142587253,0.8807394407528745,0.2871371400402689,0.5936023007126056,0.37297822783725776,0.06764229581738991,0.30533593201986786,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0233,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.0965587483188699,-0.03689038202396233,0.13344913034283223,0.20678733640652924,0.09561925901751256,0.11116807738901668,0.05374097811767008,0.0054426286684245455,0.048298349449245534,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0234,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,1.1871214638425052,0.1506031543366797,1.0365183095058255,2.335404162830331,0.6192002678655745,1.7162038949647567,1.3258607561004883,0.12121412852911669,1.2046466275713716,true,false,up,none,"marginal gaussian (robust), per-axis q < 0.01",true,"up, —"
g0235,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.08852520673973707,-1.041990446768562,1.130515653508299,0.1881185465565757,2.15978581647778,-1.9716672699212041,0.04505640917431742,1.085299691638535,-1.0402432824642174,false,true,none,down,"marginal gaussian (robust), per-axis q < 0.01",true,"—, down"
g0236,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.050981182052176166,-0.08292155879102303,0.031940376738846865,0.1533326814479349,0.5431349770468269,-0.389802295598892,0.026417180016233565,0.11507135122467878,-0.08865417120844521,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0237,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.17857425194872967,0.06976203968306471,-0.24833629163179438,0.848326666874646,0.32572423159021496,0.522602435284431,0.3580057308160266,0.07163027397245156,0.286375456843575,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0238,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.027000230502788547,-0.07565591938942973,0.10265614989221827,0.08486553867522145,0.2428683276844631,-0.15800278900924164,0.01851002821273268,0.05723175072255143,-0.03872172250981876,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0239,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.05118398151843451,0.12243671768729936,-0.07125273616886485,0.1128434868227446,0.8980642610710728,-0.7852207742483283,0.022029248059429383,0.26163536811184795,-0.23960612005241858,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0240,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.013970727663291882,0.0087490215372803,-0.02271974920057218,0.037666186507798134,0.014690689419268018,0.022975497088530118,0.0014597334623157078,0.004950714438488832,-0.0034909809761731244,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0241,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.11966012659125269,-0.010376455026506193,-0.1092836715647465,0.45489906937204727,0.0414794012636303,0.41341966810841696,0.13078225340255759,0.004950714438488832,0.12583153896406876,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0242,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.2790318711577875,0.09301517516411284,0.18601669599367465,1.3100730100763769,0.19554797157002013,1.1145250385063568,0.637501548514768,0.03040865299327917,0.6070928955214888,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0243,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.04365121438852704,0.2007183462311115,-0.15706713184258447,0.09693081284190638,0.746885312620555,-0.6499544997786486,0.019302103080949106,0.17894931129219965,-0.15964720821125056,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0244,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.08454486906508762,0.1434340476082241,-0.22797891667331172,0.2070598355349315,2.0778053910471366,-1.870745555512205,0.05374097811767008,1.0644925949321966,-1.0107516168145265,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0245,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.003910149463178136,0.031152536297285316,-0.02724238683410718,0.008777987385105773,0.10138044545310347,-0.0926024580679977,0.0014597334623157078,0.005987341643801029,-0.004527608181485321,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0246,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.11232556184263842,0.16203546973991934,-0.049709907897280914,0.4675434335840019,1.3877349418813072,-0.9201915082973053,0.13587347972406638,0.6212276726613714,-0.485354192937305,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0247,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.3353670293806186,-0.24270836998712753,-0.09265865939349105,1.2732105081202325,1.2512230727110856,0.021987435409146938,0.6220611936863999,0.5049191895794367,0.11714200410696318,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0248,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.02349239799607261,-0.09586726176048455,0.11935965975655716,0.05021431491361815,0.34397943007691634,-0.2937651151632982,0.0014597334623157078,0.07301637167418455,-0.07155663821186885,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0249,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.8297640829457666,0.038927019521452166,0.7908370634243145,3.1344118586746488,0.11696138961835462,3.017450469056294,1.7185058365070542,0.01113008255258107,1.7073757539544732,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0250,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.1945851147065767,-0.06579902132781079,-0.1287860933787659,1.437828410273875,0.5861441724702529,0.8516842378036221,0.7423940657527619,0.11745101815531823,0.6249430475974437,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0251,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.6399718032201775,-1.1678786534923677,0.5279068502721902,,3.1884068279602094,,,1.432068361185158,,false,true,none,down,"marginal gaussian (robust), per-axis q < 0.01",true,"down, down"
g0252,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-1.0903144087867283,-0.07036267682901354,-1.0199517319577147,2.4488934597469187,0.16008053185514287,2.288812927891776,1.4027413353727167,0.015947647391873532,1.3867936879808431,true,false,down,none,"marginal gaussian (robust), per-axis q < 0.01",true,"down, —"
g0253,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.22927071851503733,-0.133059767758537,-0.09621095075650032,0.629069311428587,0.33729750895938426,0.29177180246920276,0.2317205819246738,0.07301637167418455,0.15870421025048925,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0254,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.10499990109526003,0.14393986901495914,-0.24893977011021917,0.286260226461329,0.3622510898668103,-0.07599086340548133,0.06766570671760647,0.07301637167418455,-0.005350664956578086,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0255,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.05486825122351213,-0.07458515592453452,0.019716904701022386,0.11708457264426642,0.22630233066634506,-0.10921775802207864,0.022029248059429383,0.04945359404320456,-0.02742434598377518,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0256,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.8045859794423595,0.03332187138743059,-0.8379078508297901,2.151347455210245,0.16354261920948604,1.987804836000759,1.2301340674443433,0.015947647391873532,1.2141864200524697,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0257,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.08423365795947202,0.18180094719608775,-0.09756728923661573,0.37309704804861193,1.0485359999859258,-0.6754389519373138,0.10191311919367937,0.34601104143286404,-0.24409792223918467,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0258,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.040464855644827935,-0.052716240977211726,0.01225138533238379,0.11925651363531924,0.27977379400771835,-0.1605172803723991,0.022029248059429383,0.0639934181591386,-0.04196417009970922,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0259,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.08906981335844755,-0.053460723254122655,-0.03560909010432489,0.8057277268537695,0.37454592417620136,0.4311818026775681,0.33448334776391525,0.07301637167418455,0.2614669760897307,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0260,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.8719171740326033,0.02832668945164052,0.8435904845809628,1.8067039583532518,0.06155768956473151,1.7451462687885204,1.0054658876640996,0.004950714438488832,1.0005151732256108,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0261,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.14401779097128298,0.06335460355134614,-0.20737239452262912,0.5942269121208288,0.24309655486624637,0.3511303572545824,0.20853779516190896,0.05723175072255143,0.15130604443935752,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0262,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.08402693147700724,-0.08475015697513832,0.0007232254981310859,0.9108917537958756,0.3578655820414356,0.55302617175444,0.3813042727946042,0.07301637167418455,0.30828790112041965,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0263,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.15559348220930058,-0.10803077398247041,0.263624256191771,1.5984139071305157,0.2440854757452466,1.354328431385269,0.8588593747680222,0.05723175072255143,0.8016276240454707,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0264,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.06953131863454409,-0.12980696571997452,0.06027564708543043,0.27276487722851817,0.8084977037574107,-0.5357328265288925,0.06766570671760647,0.21113283363782814,-0.14346712692022168,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0265,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.017776214927908818,0.0788821109293254,-0.09665832585723422,0.07771671870782713,0.36011878720322194,-0.2824020684953948,0.016005062389515157,0.07301637167418455,-0.057011309284669395,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0266,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.04134085608252036,-0.04406479789128781,0.08540565397380817,0.13186731973988766,0.3546603258180357,-0.22279300607814803,0.023567288616841337,0.07301637167418455,-0.04944908305734322,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0267,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.1588721663965602,0.7941452692483137,-0.953017435644874,0.49379166317852363,2.9751891948946607,-2.481397531716137,0.1451531936459681,1.4093413762211429,-1.2641881825751748,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0268,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.04539758243037717,0.12788939412351574,-0.08249181169313857,0.13932201841014755,0.4114062593813361,-0.27208424097118855,0.023567288616841337,0.07952002297774016,-0.05595273436089883,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0269,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.12921339946394372,-0.122330078946427,-0.006883320517516722,1.165003635166931,0.41178785229580567,0.7532157828711254,0.545784538397153,0.07952002297774016,0.46626451541941283,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0270,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.0386490351982145,0.03971629872059079,-0.0010672635223762938,0.07151685130499874,0.07040091782849148,0.0011159334765072637,0.014184667914172134,0.004950714438488832,0.009233953475683301,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0271,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.45122538236663345,-0.1751694888432489,-0.27605589352338455,1.8873973345526136,0.9224704942868962,0.9649268402657174,1.055125030123493,0.27570076798945237,0.7794242621340406,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0272,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.18564385072323208,0.16512502533489748,0.020518825388334605,0.5046636397399845,0.4098393947437089,0.09482424499627562,0.14849180813355362,0.07952002297774016,0.06897178515581345,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0273,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-1.1184366843611988,1.2632333147629922,-2.381669999124191,4.087846740008518,3.854418097664811,0.23342864234370753,2.0637930312727892,1.5474196965228058,0.5163733347499835,true,true,down,up,"marginal gaussian (robust), per-axis q < 0.01",true,"down, up"
g0274,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.0598200977689185,-0.0659385612268304,0.0061184634579118935,0.1576974166649524,0.15854997492986186,-0.0008525582649094587,0.02919399945361909,0.015947647391873532,0.013246352061745556,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0275,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-1.0510757495922736,0.16670978380897594,-1.2177855334012495,2.327606927187692,0.731593160310327,1.5960137668773648,1.3258607561004883,0.17858256634198144,1.1472781897585067,true,false,down,none,"marginal gaussian (robust), per-axis q < 0.01",true,"down, —"
g0276,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.10355172597189544,0.20221479515177876,-0.09866306917988332,0.24085795355907136,0.45649501242009016,-0.2156370588610188,0.06261514869650131,0.09142528985370534,-0.028810141157204025,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0277,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.011253345537469706,-0.1012892089626094,0.0900358634251397,0.020538393564357264,0.2949039972652318,-0.27436560370087454,0.0014597334623157078,0.06950029343183246,-0.06804055996951676,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0278,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.23147659058143333,0.10287610389314583,0.1286004866882875,0.8646785751453465,0.2732465499452887,0.5914320252000578,0.36689400722293797,0.06342458846489378,0.3034694187580442,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0279,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.1087151656830585,0.4682947964085553,-0.3595796307254968,0.741637227415897,0.9638638172026861,-0.2222265897867891,0.3008228041308935,0.29564308981960985,0.0051797143112836674,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0280,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.05738358017587153,-0.14299764731555253,0.085614067139681,0.07099486047043053,0.37710704552063345,-0.30611218505020293,0.014184667914172134,0.07301637167418455,-0.05883170376001242,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0281,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-1.0762557000177875,0.030232487273928577,-1.106488187291716,3.5512521430294184,0.06136285292199526,3.489889290107423,1.831684118791586,0.004950714438488832,1.8267334043530972,true,false,down,none,"marginal gaussian (robust), per-axis q < 0.01",true,"down, —"
g0282,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.6545322559511906,-0.39615546554100334,1.050687721492194,2.4719769887953693,1.7187083313983504,0.7532686573970189,1.412460902863186,0.8518305170608516,0.5606303858023345,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0283,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.00570023919538265,0.017552476358758895,-0.011852237163376245,0.008118566803828503,0.026778137828054605,-0.0186595710242261,0.0014597334623157078,0.004950714438488832,-0.0034909809761731244,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0284,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.20948493378151234,-0.11793890557423481,0.32742383935574715,0.963078882688207,0.7188673052496609,0.24421157743854605,0.40701299019803516,0.17156100556376133,0.23545198463427383,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0285,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.1137731580933572,0.05081970208445874,-0.16459286017781594,0.3765648917601984,0.2131060821741269,0.1634588095860715,0.10193343887062713,0.04332727280090471,0.05860616606972242,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0286,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.9836945125285936,-0.6331758192356851,1.6168703317642787,3.2366628777473427,3.0436736704193508,0.19298920732799196,1.751178059542878,1.432068361185158,0.3191096983577202,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0287,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.8877162041104043,0.27308782476613924,0.6146283793442651,1.869147918504198,0.8590663665259282,1.0100815519782698,1.0448445437463525,0.24260855449732327,0.8022359892490292,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0288,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.07801270127266768,0.04410396692468943,0.03390873434797825,0.5248986558150499,0.09994056350163562,0.4249580923134143,0.1588896785173832,0.005987341643801029,0.15290233687358218,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0289,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,-0.004033015953094576,0.03287466816920315,-0.036907684122297724,0.014647393893853543,0.15433450584665528,-0.13968711195280173,0.0014597334623157078,0.015947647391873532,-0.014487913929557825,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
g0290,WT,,40,24,cmpd,drugA | DMSO,drugB | DMSO,drugA | drugB,0.08893622328666329,0.013578827086490719,0.07535739620017257,0.35526280699276735,0.07263910672798138,0.282623700264786,0.10022691016657677,0.004950714438488832,0.09527619572808793,false,false,none,none,"marginal gaussian (robust), per-axis q < 0.01",false,none
